id,hhb,hbo2,ca,na
18713,7.719022,3.7608745,8.56953,2.7727258
18714,7.7226973,3.7626562,8.574283,2.7747517
18715,7.7164154,3.7605572,8.564282,2.7722988
18716,7.7208633,3.7623115,8.574825,2.7739823
18717,7.7246084,3.763277,8.577441,2.7751133
18718,7.7151394,3.7603045,8.566306,2.7717233
18719,7.7280226,3.765889,8.574254,2.7769115
18720,7.726246,3.76418,8.57898,2.7759442
18721,7.7125635,3.7589493,8.562081,2.7726445
18722,7.724617,3.7635148,8.574762,2.7763758
18723,7.7191954,3.7611532,8.568073,2.7731493
18724,7.724763,3.7644458,8.570426,2.776398
18725,7.716017,3.7600682,8.563692,2.7722824
18726,7.716896,3.7597015,8.566828,2.7712865
18727,7.7303495,3.765758,8.580704,2.7765808
18728,7.71168,3.7586942,8.560692,2.772074
18729,7.721835,3.7634933,8.572917,2.7757347
18730,7.7119975,3.7587712,8.558415,2.77085
18731,7.7188516,3.761143,8.566325,2.7735517
18732,7.7264185,3.7635171,8.576929,2.7749069
18733,7.7274017,3.764485,8.580792,2.7758775
18734,7.7115493,3.7579317,8.562236,2.77165
18735,7.720558,3.7619307,8.573257,2.774607
18736,7.723507,3.7622793,8.573514,2.7737696
18737,7.7143664,3.7599108,8.561678,2.77335
18738,7.716107,3.7609065,8.568904,2.7722967
18739,7.7143087,3.7599833,8.562768,2.7733939
18740,7.723686,3.7623801,8.574037,2.7737455
18741,7.7243505,3.7634435,8.577591,2.7754362
18742,7.7092185,3.757194,8.557076,2.7702062
18743,7.724146,3.7635608,8.568715,2.7740326
18744,7.7247443,3.764482,8.570745,2.776629
18745,7.7135963,3.7595994,8.562478,2.773064
18746,7.7257056,3.7638035,8.576581,2.7767375
18747,7.7170377,3.761197,8.5700655,2.7728243
18748,7.7244377,3.7631102,8.574923,2.776454
18749,7.713032,3.7591257,8.5629,2.7724473
18750,7.7215433,3.761259,8.573061,2.7733219
18751,7.7186213,3.7612991,8.563191,2.7717502
18752,7.7251625,3.7636583,8.57577,2.7767603
18753,7.713683,3.759398,8.562079,2.7717345
18754,7.7103434,3.7577245,8.560383,2.7717702
18755,7.710593,3.7579296,8.558132,2.7713463
18756,7.7210207,3.7610345,8.570949,2.7729166
18757,7.718497,3.7618644,8.567865,2.7748473
18758,7.7184763,3.7606049,8.569533,2.7724774
18759,7.717383,3.7616212,8.568205,2.7719505
18760,7.717108,3.7608392,8.566195,2.7735412
18761,7.7193217,3.7619815,8.572877,2.7737257
18762,7.7194605,3.7617557,8.573491,2.773317
18763,7.7206335,3.7608483,8.572128,2.7729707
18764,7.7121687,3.758388,8.558276,2.7691586
18765,7.713993,3.7595363,8.562199,2.7730346
18766,7.719995,3.7619243,8.570153,2.7754385
18767,7.7179294,3.7610388,8.56467,2.772753
18768,7.711628,3.758643,8.560896,2.77191
18769,7.72153,3.7615235,8.571773,2.773523
18770,7.719991,3.761888,8.570264,2.7754605
18771,7.7041216,3.7555342,8.54876,2.7674756
18772,7.7114983,3.758932,8.5627775,2.7707107
18773,7.727374,3.7643678,8.577877,2.7757056
18774,7.7083893,3.7571971,8.556793,2.7697513
18775,7.716834,3.7601924,8.564914,2.7715328
18776,7.7249494,3.7630253,8.576025,2.774834
18777,7.713893,3.7592187,8.565253,2.7725644
18778,7.721021,3.7625484,8.572477,2.774274
18779,7.7104654,3.7575538,8.56036,2.7714517
18780,7.7287617,3.7660677,8.576137,2.7775106
18781,7.728644,3.7647874,8.579181,2.7762487
18782,7.7172146,3.7599275,8.570288,2.7723913
18783,7.7206726,3.7609117,8.572463,2.7728994
18784,7.7084885,3.7575517,8.5543165,2.7702901
18785,7.72297,3.7627294,8.572832,2.7746403
18786,7.718174,3.760336,8.572344,2.7727857
18787,7.7088923,3.757195,8.557271,2.7703722
18788,7.706969,3.7567444,8.555299,2.7691908
18789,7.724175,3.7632692,8.577266,2.7753646
18790,7.722103,3.7628834,8.566021,2.773272
18791,7.7176533,3.7607255,8.566781,2.773026
18792,7.7050805,3.7559881,8.55405,2.7685997
18793,7.715332,3.7602794,8.56749,2.7726948
18794,7.7237396,3.7631824,8.573022,2.7751186
18795,7.7208495,3.7627442,8.570672,2.7757237
18796,7.7180734,3.7602015,8.567655,2.7717836
18797,7.720873,3.7622535,8.572065,2.7749283
18798,7.723986,3.7632983,8.576572,2.7753026
18799,7.712522,3.758829,8.562162,2.7727997
18800,7.7246675,3.763181,8.575097,2.7764726
18801,7.7176313,3.7613711,8.570435,2.7730992
18802,7.7173862,3.7612233,8.570969,2.772744
18803,7.7259073,3.7640257,8.578584,2.7758863
18804,7.726345,3.7643728,8.576094,2.7769384
18805,7.718959,3.7616527,8.567361,2.7742317
18806,7.7093015,3.7577052,8.560684,2.7701867
18807,7.7082424,3.7574763,8.554134,2.7702923
18808,7.705243,3.7560196,8.555413,2.7688625
18809,7.7233205,3.7634833,8.569651,2.7743948
18810,7.7211313,3.7624028,8.573535,2.774126
18811,7.730212,3.7658162,8.581313,2.7770922
18812,7.719637,3.760436,8.571643,2.7725437
18813,7.7227173,3.7633462,8.574932,2.774403
18814,7.722999,3.7631133,8.5741625,2.7759821
18815,7.711465,3.7592642,8.562032,2.7708266
18816,7.7227874,3.7629962,8.573891,2.7758703
18817,7.725637,3.7642584,8.577232,2.7768774
18818,7.721207,3.7621317,8.57096,2.774279
18819,7.7158556,3.7591531,8.566309,2.7713807
18820,7.7134695,3.758921,8.561149,2.7709749
18821,7.705369,3.7560275,8.555255,2.7691638
18822,7.72583,3.764331,8.577532,2.7769668
18823,7.727839,3.764543,8.578667,2.7757404
18824,7.726453,3.7637525,8.577433,2.7750394
18825,7.724982,3.7635996,8.575217,2.7758982
18826,7.7197247,3.7622166,8.573415,2.773774
18827,7.704212,3.755566,8.553725,2.768588
18828,7.730533,3.766536,8.578845,2.7778447
18829,7.72585,3.763333,8.576036,2.7747123
18830,7.718502,3.7600875,8.56871,2.7720244
18831,7.7206793,3.7627108,8.574086,2.7739275
18832,7.710349,3.757559,8.560335,2.7715175
18833,7.7120957,3.758946,8.563955,2.770941
18834,7.712224,3.7586014,8.5618105,2.7721465
18835,7.7207937,3.7622924,8.573009,2.7739341
18836,7.71648,3.7602015,8.563988,2.7720673
18837,7.7259035,3.764378,8.577636,2.7770157
18838,7.7284164,3.764865,8.579369,2.7762432
18839,7.719869,3.7601807,8.570758,2.7725036
18840,7.709651,3.7577367,8.556858,2.7702644
18841,7.7129383,3.7591887,8.560251,2.7714548
18842,7.7244873,3.763323,8.574716,2.7759976
18843,7.720465,3.762378,8.57443,2.7738016
18844,7.713373,3.7588718,8.560019,2.7720745
18845,7.7171164,3.7608395,8.565416,2.7744744
18846,7.71567,3.7595682,8.562454,2.770169
18847,7.718703,3.7613626,8.569263,2.7734196
18848,7.713316,3.759326,8.56107,2.7727182
18849,7.7115245,3.7591271,8.561412,2.7709515
18850,7.7191725,3.7617571,8.568381,2.7716467
18851,7.721274,3.7618048,8.571113,2.7746456
18852,7.723732,3.7635932,8.575116,2.7747252
18853,7.718528,3.760671,8.563269,2.7702692
18854,7.7180877,3.7614155,8.567687,2.7748034
18855,7.7204,3.7621229,8.574078,2.7739289
18856,7.7198358,3.7618818,8.569701,2.7750802
18857,7.7247505,3.763286,8.574802,2.7764907
18858,7.7228613,3.7629478,8.569494,2.7739747
18859,7.712473,3.758769,8.557725,2.7696059
18860,7.721297,3.7623684,8.571364,2.7746875
18861,7.7247796,3.763312,8.57771,2.7751977
18862,7.7273207,3.7646453,8.577326,2.7774274
18863,7.725666,3.7644958,8.573637,2.7769432
18864,7.7223015,3.761688,8.573354,2.7737486
18865,7.7110076,3.7583616,8.559881,2.772055
18866,7.7253957,3.7636855,8.575416,2.7767332
18867,7.708082,3.7570505,8.555857,2.7703087
18868,7.712571,3.75926,8.564605,2.771148
18869,7.7084684,3.7569237,8.554633,2.7702048
18870,7.716769,3.760237,8.564389,2.7713556
18871,7.7203727,3.7625523,8.573479,2.773739
18872,7.72085,3.7611232,8.565963,2.7712302
18873,7.728848,3.765144,8.579739,2.7763321
18874,7.7260437,3.7644818,8.577647,2.7770164
18875,7.7160797,3.7612638,8.566716,2.7725706
18876,7.7139115,3.7596374,8.565129,2.7721019
18877,7.72252,3.7622392,8.571908,2.7743013
18878,7.722556,3.7627769,8.57525,2.7750452
18879,7.7260957,3.7639158,8.5755205,2.775716
18880,7.716989,3.7607224,8.564411,2.7731812
18881,7.7206025,3.7621613,8.568641,2.774132
18882,7.72219,3.7616372,8.572146,2.773709
18883,7.713429,3.75924,8.564566,2.7723525
18884,7.721193,3.7629457,8.57488,2.7741454
18885,7.7154856,3.760178,8.567237,2.7727947
18886,7.7241964,3.763015,8.573473,2.7750213
18887,7.7100015,3.757824,8.556835,2.771129
18888,7.7115207,3.7587576,8.563387,2.7708569
18889,7.708937,3.7570379,8.556672,2.7700565
18890,7.717762,3.7601542,8.570064,2.772395
18891,7.722494,3.7631385,8.570423,2.7763035
18892,7.719908,3.7605877,8.569794,2.7729273
18893,7.714214,3.7602394,8.563397,2.7731197
18894,7.7149496,3.7599173,8.562894,2.7724683
18895,7.7222457,3.7627418,8.573201,2.7755964
18896,7.7191277,3.7615128,8.569641,2.7750905
18897,7.720765,3.7625647,8.5719595,2.7740366
18898,7.724414,3.7634478,8.577464,2.7754104
18899,7.713682,3.7599485,8.565513,2.7715576
18900,7.7145057,3.759785,8.562152,2.772858
18901,7.71873,3.7614782,8.567486,2.774085
18902,7.7157793,3.7603476,8.568198,2.7728646
18903,7.707695,3.7570963,8.556743,2.7696335
18904,7.7244678,3.763485,8.577292,2.775442
18905,7.712864,3.759217,8.561974,2.772917
18906,7.7189045,3.7619357,8.571934,2.7734144
18907,7.712186,3.758916,8.559735,2.7722037
18908,7.720886,3.7623835,8.572944,2.7740467
18909,7.7215896,3.76226,8.571924,2.7742507
18910,7.7117767,3.7587395,8.558615,2.7719204
18911,7.7121754,3.759112,8.564156,2.7710578
18912,7.7090898,3.7577603,8.559553,2.7702944
18913,7.7131243,3.7593844,8.560963,2.7729454
18914,7.725166,3.7635365,8.579219,2.7754014
18915,7.7168245,3.7605586,8.567137,2.7729032
18916,7.7187157,3.7620568,8.569471,2.7719529
18917,7.719292,3.7612195,8.567748,2.7744982
18918,7.7185335,3.761291,8.566983,2.7737873
18919,7.716286,3.7606397,8.568799,2.7730024
18920,7.7238016,3.76334,8.573116,2.7754447
18921,7.7229404,3.763266,8.574971,2.774512
18922,7.720717,3.7619195,8.57286,2.7729719
18923,7.7112164,3.7586434,8.557476,2.7715647
18924,7.722735,3.7629104,8.573969,2.775871
18925,7.7111225,3.7581394,8.560783,2.7721636
18926,7.7123117,3.7589374,8.5607395,2.7726872
18927,7.718149,3.7617035,8.567893,2.77456
18928,7.709706,3.7580898,8.556766,2.7713966
18929,7.7201147,3.7620325,8.574225,2.773733
18930,7.715501,3.7595487,8.563891,2.7711685
18931,7.716775,3.7609782,8.569222,2.7727795
18932,7.718505,3.761408,8.567538,2.773845
18933,7.703721,3.7553349,8.552948,2.768267
18934,7.7104106,3.7584033,8.562528,2.770931
18935,7.7222404,3.761564,8.572299,2.7733562
18936,7.7250905,3.7629335,8.575569,2.774824
18937,7.7306376,3.7658777,8.581004,2.7767913
18938,7.7244306,3.7632408,8.577992,2.776752
18939,7.723747,3.7631738,8.570195,2.7746418
18940,7.72209,3.7636042,8.573018,2.7757092
18941,7.704526,3.7555249,8.555621,2.769067
18942,7.7203894,3.7615647,8.573726,2.7736104
18943,7.7246304,3.7640562,8.575492,2.7750149
18944,7.722583,3.7627304,8.575163,2.7742374
18945,7.7141876,3.7595944,8.563526,2.772622
18946,7.724572,3.76343,8.577992,2.7755709
18947,7.7190595,3.7610822,8.564047,2.7712305
18948,7.722143,3.76365,8.573267,2.7758405
18949,7.7196736,3.762938,8.569347,2.7733114
18950,7.728956,3.765037,8.579299,2.7759445
18951,7.7189074,3.761629,8.567714,2.7742255
18952,7.7220197,3.7613845,8.572358,2.7733068
18953,7.716933,3.761362,8.567061,2.7737048
18954,7.7202606,3.7621331,8.568829,2.775496
18955,7.723647,3.7637382,8.5740385,2.7747881
18956,7.713402,3.759501,8.562595,2.7728074
18957,7.704957,3.7558827,8.554425,2.7686064
18958,7.721993,3.7623286,8.574525,2.7741134
18959,7.7190323,3.761193,8.565184,2.772353
18960,7.727628,3.7649357,8.580181,2.776248
18961,7.723369,3.7629447,8.576533,2.774707
18962,7.7115254,3.7587414,8.563439,2.7708874
18963,7.710958,3.7573583,8.560184,2.7691228
18964,7.715214,3.7608507,8.565974,2.7721004
18965,7.725932,3.7641056,8.574918,2.7755995
18966,7.714838,3.759665,8.563116,2.7725406
18967,7.713873,3.7598386,8.5636015,2.7722304
18968,7.7185493,3.7607195,8.567112,2.7722847
18969,7.7115927,3.7583058,8.561534,2.7723546
18970,7.7222433,3.762371,8.574365,2.774369
18971,7.718397,3.761147,8.567425,2.7739675
18972,7.7108383,3.7586355,8.561449,2.7708235
18973,7.7106338,3.7582583,8.560525,2.7710998
18974,7.725025,3.7635398,8.575765,2.7767084
18975,7.7277985,3.7657197,8.574363,2.777201
18976,7.708838,3.7575662,8.558319,2.7700005
18977,7.721854,3.7631738,8.575726,2.774349
18978,7.7128234,3.758837,8.562933,2.7727892
18979,7.7202735,3.7620084,8.5725565,2.7736914
18980,7.7059355,3.756282,8.555117,2.7690356
18981,7.7294483,3.7652583,8.580887,2.7768433
18982,7.7219276,3.761996,8.5741415,2.7739272
18983,7.717331,3.760649,8.563825,2.7718232
18984,7.720517,3.7610333,8.570867,2.772822
18985,7.720764,3.7610848,8.570798,2.7732036
18986,7.7231855,3.7625327,8.573098,2.7745273
18987,7.7197604,3.7621543,8.56894,2.7753336
18988,7.720547,3.760957,8.57126,2.772897
18989,7.723174,3.7636921,8.567297,2.774599
18990,7.707564,3.7564223,8.557408,2.7699838
18991,7.7172813,3.7613194,8.570492,2.7724655
18992,7.708704,3.7576766,8.554639,2.7707593
18993,7.7180986,3.7603686,8.571929,2.772681
18994,7.7243342,3.763176,8.5779705,2.7767668
18995,7.725335,3.7636611,8.578877,2.7757256
18996,7.7258606,3.7643578,8.577605,2.7770026
18997,7.719778,3.7612362,8.572825,2.7733557
18998,7.719146,3.7615626,8.570083,2.7750046
18999,7.718896,3.7607868,8.565227,2.771606
19000,7.7126274,3.7590282,8.5615,2.7728767
19001,7.725657,3.7642467,8.574359,2.7774231
19002,7.721326,3.7623599,8.568415,2.7738538
19003,7.723923,3.7639189,8.570992,2.7765043
19004,7.7241707,3.7633433,8.57697,2.7749436
19005,7.727214,3.76417,8.577493,2.775057
19006,7.713424,3.7597837,8.562913,2.7719533
19007,7.7098656,3.757988,8.555385,2.770734
19008,7.7056217,3.7562077,8.555207,2.7689097
19009,7.724593,3.7634492,8.574351,2.7756894
19010,7.7184706,3.7612972,8.566927,2.7739036
19011,7.7229958,3.7619936,8.573045,2.7736452
19012,7.716524,3.7606277,8.56557,2.7744076
19013,7.719885,3.760797,8.564871,2.7710822
19014,7.719993,3.762175,8.565811,2.774086
19015,7.7239585,3.7636342,8.574925,2.7763054
19016,7.7118526,3.7588212,8.559189,2.771914
19017,7.7166834,3.7604213,8.567956,2.7739584
19018,7.725246,3.763579,8.579334,2.7754745
19019,7.7241488,3.7639463,8.57039,2.77573
19020,7.726972,3.7646327,8.576256,2.7762864
19021,7.718931,3.7614508,8.568273,2.774309
19022,7.716003,3.7604656,8.564155,2.7737668
19023,7.7194624,3.7616398,8.570923,2.7747643
19024,7.7251062,3.7629142,8.575377,2.774408
19025,7.70937,3.7574825,8.558376,2.7707357
19026,7.724241,3.763998,8.575656,2.774892
19027,7.720228,3.7614355,8.568771,2.7725434
19028,7.7219524,3.761866,8.574609,2.7739503
19029,7.73035,3.7657723,8.581154,2.776995
19030,7.723219,3.7629209,8.57258,2.7754762
19031,7.7123866,3.7586057,8.563623,2.7721984
19032,7.719429,3.7615764,8.571148,2.7747838
19033,7.71227,3.7589169,8.561427,2.772662
19034,7.7232313,3.763256,8.57377,2.7766979
19035,7.72128,3.7613764,8.566212,2.7713735
19036,7.7231226,3.76341,8.568639,2.7738745
19037,7.7218714,3.7625704,8.573564,2.7747126
19038,7.7173204,3.7614253,8.5681505,2.7715719
19039,7.715411,3.7596364,8.561746,2.7723305
19040,7.7049923,3.7559006,8.554321,2.7688239
19041,7.7137275,3.7595181,8.562532,2.7725952
19042,7.726416,3.7646096,8.573841,2.7754076
19043,7.7152476,3.7593572,8.560884,2.7699597
19044,7.712838,3.7586272,8.56344,2.7722518
19045,7.713543,3.7597349,8.560447,2.772308
19046,7.7246757,3.7633836,8.577208,2.7754302
19047,7.7228303,3.7618625,8.573058,2.7740319
19048,7.722789,3.7634642,8.577012,2.7746992
19049,7.726441,3.764123,8.576825,2.7761655
19050,7.7183037,3.760373,8.56745,2.7724392
19051,7.7220716,3.7614954,8.573497,2.7734344
19052,7.7126684,3.7592096,8.559254,2.7720191
19053,7.7087183,3.7570028,8.554411,2.7684956
19054,7.7223363,3.7624927,8.576446,2.7745836
19055,7.713499,3.759849,8.562645,2.7719595
19056,7.7322197,3.7672658,8.581222,2.779127
19057,7.7262664,3.7641666,8.57619,2.777025
19058,7.7102613,3.7578535,8.559879,2.7709816
19059,7.7102375,3.7573624,8.5597925,2.7711947
19060,7.711877,3.7590008,8.560116,2.771105
19061,7.720334,3.7622552,8.570067,2.7736487
19062,7.712602,3.7585418,8.559436,2.7699926
19063,7.7182107,3.7605534,8.567979,2.77198
19064,7.725073,3.7642088,8.573457,2.776869
19065,7.7175913,3.7608871,8.566838,2.7741385
19066,7.7261796,3.7649138,8.572608,2.7762663
19067,7.7271605,3.7646396,8.5804405,2.776068
19068,7.7139344,3.7594712,8.561739,2.7728143
19069,7.7252502,3.7636015,8.575694,2.7759554
19070,7.710587,3.7580607,8.558053,2.7708013
19071,7.707208,3.756702,8.55556,2.7694292
19072,7.7243204,3.763208,8.577867,2.776755
19073,7.7128906,3.7590597,8.562089,2.773025
19074,7.729347,3.765224,8.579666,2.7760546
19075,7.722871,3.7628558,8.575141,2.7749274
19076,7.711335,3.7584026,8.55846,2.7715733
19077,7.7165084,3.7600846,8.562388,2.771763
19078,7.7220902,3.7628345,8.570614,2.774773
19079,7.724367,3.7627637,8.574941,2.7743022
19080,7.723263,3.7627454,8.570948,2.7755253
19081,7.7273636,3.7655296,8.573646,2.7767422
19082,7.725438,3.7638893,8.579113,2.775427
19083,7.7249436,3.7635202,8.577704,2.7753315
19084,7.7222757,3.7637687,8.573046,2.7758608
19085,7.7093315,3.757917,8.558471,2.7702625
19086,7.713484,3.7593784,8.561973,2.773156
19087,7.715538,3.7603564,8.564477,2.773986
19088,7.7199793,3.7614822,8.57318,2.7730215
19089,7.720339,3.76255,8.573608,2.7738354
19090,7.7149773,3.7602987,8.567561,2.7719622
19091,7.7050686,3.7558084,8.555996,2.7694085
19092,7.7252226,3.7637234,8.575091,2.776283
19093,7.720273,3.7611718,8.566815,2.770978
19094,7.7200174,3.7616365,8.56465,2.7723186
19095,7.7193346,3.761134,8.5674305,2.771941
19096,7.7134295,3.759465,8.561031,2.7723029
19097,7.7167883,3.7610147,8.570004,2.772454
19098,7.711183,3.7587833,8.557857,2.7720068
19099,7.7161818,3.759306,8.568504,2.771716
19100,7.712213,3.7590933,8.558968,2.7722394
19101,7.7151074,3.7601366,8.561917,2.7729666
19102,7.7266808,3.7650616,8.573788,2.7762325
19103,7.713006,3.7585573,8.561278,2.7703307
19104,7.7267666,3.7637205,8.577369,2.7750793
19105,7.7270684,3.7645273,8.580348,2.7759027
19106,7.7188735,3.7614722,8.569456,2.773521
19107,7.713079,3.7592182,8.56085,2.7728407
19108,7.7233176,3.7631674,8.570027,2.774329
19109,7.7107205,3.7583451,8.562705,2.7706668
19110,7.7198997,3.7612247,8.572185,2.7732947
19111,7.7276993,3.7648664,8.580255,2.77648
19112,7.720306,3.7616708,8.568073,2.7723415
19113,7.7075453,3.7572987,8.5528,2.7696314
19114,7.70604,3.7563472,8.557773,2.7695725
19115,7.7275424,3.7645607,8.578163,2.776407
19116,7.71394,3.7591662,8.564876,2.7724168
19117,7.713933,3.7595701,8.562075,2.7723246
19118,7.7238665,3.7631745,8.573899,2.775988
19119,7.708634,3.7568803,8.556927,2.7700045
19120,7.719062,3.7615395,8.569007,2.774969
19121,7.719925,3.7621822,8.569342,2.7733912
19122,7.7202253,3.7621005,8.568921,2.774688
19123,7.7204103,3.762161,8.574285,2.7736442
19124,7.7208753,3.7619088,8.572964,2.7743018
19125,7.7260513,3.763724,8.57687,2.7759316
19126,7.727191,3.764893,8.574988,2.775891
19127,7.717205,3.7607296,8.56518,2.773483
19128,7.717625,3.7606127,8.563186,2.7707205
19129,7.719452,3.7601771,8.570647,2.7722325
19130,7.723815,3.76314,8.57701,2.7752845
19131,7.7217045,3.7629375,8.576127,2.774229
19132,7.7144666,3.7597709,8.563899,2.7727344
19133,7.7209463,3.762289,8.569835,2.77433
19134,7.706273,3.7558532,8.556493,2.7696316
19135,7.717188,3.761431,8.56894,2.772188
19136,7.719331,3.7613606,8.566335,2.7718582
19137,7.7120104,3.7585201,8.5571375,2.769579
19138,7.7170334,3.7605636,8.564023,2.772414
19139,7.7089734,3.7576377,8.554711,2.770319
19140,7.7195525,3.7618084,8.567963,2.773662
19141,7.7200155,3.7611308,8.571861,2.7734394
19142,7.7081547,3.7568593,8.554002,2.7697842
19143,7.7112236,3.7580442,8.557722,2.7697694
19144,7.7105713,3.7574658,8.560478,2.7713807
19145,7.7269154,3.7639627,8.577172,2.7748873
19146,7.728479,3.76478,8.579913,2.7765887
19147,7.7207875,3.7607439,8.572442,2.7728515
19148,7.7212224,3.7609642,8.571515,2.7729962
19149,7.7239847,3.7637594,8.574181,2.7748492
19150,7.7207675,3.761891,8.57066,2.773992
19151,7.717694,3.7600121,8.567166,2.7721155
19152,7.714751,3.7599435,8.569354,2.7723238
19153,7.712707,3.758832,8.563748,2.772076
19154,7.711682,3.7581391,8.556228,2.7695749
19155,7.724147,3.7639058,8.568937,2.774774
19156,7.7139463,3.7598188,8.562345,2.7731297
19157,7.7179904,3.7611525,8.567722,2.7743585
19158,7.725833,3.7643604,8.574594,2.7774642
19159,7.722511,3.7624078,8.571325,2.7743874
19160,7.724775,3.7636743,8.574141,2.7757707
19161,7.725875,3.7641876,8.578704,2.7758803
19162,7.719514,3.7612786,8.571159,2.7730129
19163,7.7082124,3.7570326,8.557456,2.769756
19164,7.723388,3.7634873,8.571741,2.7760913
19165,7.7088103,3.7573707,8.553861,2.768844
19166,7.7260127,3.7635415,8.576528,2.774926
19167,7.7161164,3.760594,8.568704,2.772878
19168,7.7217674,3.763438,8.572782,2.7756326
19169,7.723668,3.7621899,8.574424,2.7739177
19170,7.7191024,3.7611384,8.567836,2.7745721
19171,7.724665,3.7643797,8.571084,2.7767622
19172,7.7223325,3.7632573,8.576682,2.774514
19173,7.7063193,3.7563589,8.555426,2.7693121
19174,7.717145,3.760926,8.568542,2.7732022
19175,7.708937,3.7577376,8.554661,2.7700822
19176,7.725906,3.7638972,8.577109,2.7770898
19177,7.7220182,3.7622077,8.572013,2.7742283
19178,7.711648,3.7582986,8.55943,2.7709057
19179,7.717576,3.760598,8.562867,2.7712867
19180,7.725983,3.7634273,8.576215,2.7748206
19181,7.7262316,3.7635937,8.576244,2.7749293
